Points_0,Points_1,Points_2,U_0,U_1,U_2,U_Magnitude
0.0183515,0.05,0,-0.00101737,1.00594,-3.23383e-08,1.00594
0.018415,0.05,0,-0.00102269,1.00594,-3.24382e-08,1.00594
0.0184785,0.05,0,-0.00102801,1.00594,-3.2538e-08,1.00594
0.018542,0.05,0,-0.00103332,1.00595,-3.26378e-08,1.00595
0.0186055,0.05,0,-0.00103864,1.00595,-3.27377e-08,1.00595
0.018669,0.05,0,-0.00104395,1.00596,-3.28375e-08,1.00596
0.0187325,0.05,0,-0.00104927,1.00596,-3.29374e-08,1.00596
0.018796,0.05,0,-0.00105459,1.00597,-3.30372e-08,1.00597
0.0188595,0.05,0,-0.0010599,1.00597,-3.3137e-08,1.00597
0.018923,0.05,0,-0.00106522,1.00598,-3.32369e-08,1.00598
0.0189865,0.05,0,-0.00107053,1.00598,-3.33367e-08,1.00598
0.01905,0.05,0,-0.00107585,1.00599,-3.34365e-08,1.00599
0.0191135,0.05,0,-0.00108117,1.00599,-3.35364e-08,1.00599
0.019177,0.05,0,-0.00108648,1.00599,-3.36362e-08,1.00599
0.0192405,0.05,0,-0.0010918,1.006,-3.37361e-08,1.006
0.019304,0.05,0,-0.00109711,1.006,-3.38359e-08,1.006
0.0193675,0.05,0,-0.00110243,1.00601,-3.39357e-08,1.00601
0.019431,0.05,0,-0.00110775,1.00601,-3.40356e-08,1.00601
0.0194945,0.05,0,-0.00111306,1.00602,-3.41354e-08,1.00602
0.019558,0.05,0,-0.00111838,1.00602,-3.42352e-08,1.00602
0.0196215,0.05,0,-0.00112369,1.00603,-3.43351e-08,1.00603
0.019685,0.05,0,-0.00112901,1.00603,-3.44349e-08,1.00603
0.0197485,0.05,0,-0.00113433,1.00604,-3.45348e-08,1.00604
0.019812,0.05,0,-0.00113964,1.00604,-3.46346e-08,1.00604
0.0198755,0.05,0,-0.00114545,1.00605,-3.48115e-08,1.00605
0.019939,0.05,0,-0.00115185,1.00605,-3.50808e-08,1.00605
0.0200025,0.05,0,-0.00115825,1.00606,-3.53501e-08,1.00606
0.020066,0.05,0,-0.00116466,1.00606,-3.56193e-08,1.00606
0.0201295,0.05,0,-0.00117106,1.00607,-3.58886e-08,1.00607
0.020193,0.05,0,-0.00117746,1.00608,-3.61579e-08,1.00608
0.0202565,0.05,0,-0.00118386,1.00608,-3.64271e-08,1.00608
0.02032,0.05,0,-0.00119026,1.00609,-3.66964e-08,1.00609
0.0203835,0.05,0,-0.00119666,1.0061,-3.69656e-08,1.0061
0.020447,0.05,0,-0.00120306,1.0061,-3.72349e-08,1.0061
0.0205105,0.05,0,-0.00120946,1.00611,-3.75042e-08,1.00611
0.020574,0.05,0,-0.00121586,1.00611,-3.77734e-08,1.00611
0.0206375,0.05,0,-0.00122226,1.00612,-3.80427e-08,1.00612
0.020701,0.05,0,-0.00122867,1.00613,-3.83119e-08,1.00613
0.0207645,0.05,0,-0.00123507,1.00613,-3.85812e-08,1.00613
0.020828,0.05,0,-0.00124147,1.00614,-3.88505e-08,1.00614
0.0208915,0.05,0,-0.00124787,1.00615,-3.91197e-08,1.00615
0.020955,0.05,0,-0.00125427,1.00615,-3.9389e-08,1.00615
0.0210185,0.05,0,-0.00126067,1.00616,-3.96583e-08,1.00616
0.021082,0.05,0,-0.00126707,1.00616,-3.99275e-08,1.00616
0.0211455,0.05,0,-0.00127347,1.00617,-4.01968e-08,1.00617
0.021209,0.05,0,-0.00127987,1.00618,-4.0466e-08,1.00618
0.0212725,0.05,0,-0.00128627,1.00618,-4.07353e-08,1.00618
0.021336,0.05,0,-0.00129268,1.00619,-4.10046e-08,1.00619
0.0213995,0.05,0,-0.00129908,1.0062,-4.12738e-08,1.0062
0.021463,0.05,0,-0.00130548,1.0062,-4.15431e-08,1.0062
0.0215265,0.05,0,-0.00131188,1.00621,-4.18123e-08,1.00621
0.02159,0.05,0,-0.00131828,1.00621,-4.20816e-08,1.00621
0.0216535,0.05,0,-0.00132468,1.00622,-4.23509e-08,1.00622
0.021717,0.05,0,-0.00133108,1.00623,-4.26201e-08,1.00623
0.0217805,0.05,0,-0.00133748,1.00623,-4.28894e-08,1.00623
0.021844,0.05,0,-0.00134352,1.00624,-4.31227e-08,1.00624
0.0219075,0.05,0,-0.00134833,1.00625,-4.32335e-08,1.00625
0.021971,0.05,0,-0.00135315,1.00626,-4.33442e-08,1.00626
0.0220345,0.05,0,-0.00135796,1.00626,-4.3455e-08,1.00626
0.022098,0.05,0,-0.00136277,1.00627,-4.35658e-08,1.00627
0.0221615,0.05,0,-0.00136758,1.00628,-4.36765e-08,1.00628
0.022225,0.05,0,-0.00137239,1.00629,-4.37873e-08,1.00629
0.0222885,0.05,0,-0.0013772,1.0063,-4.38981e-08,1.0063
0.022352,0.05,0,-0.00138202,1.0063,-4.40088e-08,1.0063
0.0224155,0.05,0,-0.00138683,1.00631,-4.41196e-08,1.00631
0.022479,0.05,0,-0.00139164,1.00632,-4.42303e-08,1.00632
0.0225425,0.05,0,-0.00139645,1.00633,-4.43411e-08,1.00633
0.022606,0.05,0,-0.00140126,1.00634,-4.44519e-08,1.00634
0.0226695,0.05,0,-0.00140607,1.00634,-4.45626e-08,1.00635
0.022733,0.05,0,-0.00141089,1.00635,-4.46734e-08,1.00635
0.0227965,0.05,0,-0.0014157,1.00636,-4.47842e-08,1.00636
0.02286,0.05,0,-0.00142051,1.00637,-4.48949e-08,1.00637
0.0229235,0.05,0,-0.00142532,1.00638,-4.50057e-08,1.00638
0.022987,0.05,0,-0.00143013,1.00638,-4.51165e-08,1.00639
0.0230505,0.05,0,-0.00143494,1.00639,-4.52272e-08,1.00639
0.023114,0.05,0,-0.00143976,1.0064,-4.5338e-08,1.0064
0.0231775,0.05,0,-0.00144457,1.00641,-4.54488e-08,1.00641
0.023241,0.05,0,-0.00144938,1.00642,-4.55595e-08,1.00642
0.0233045,0.05,0,-0.00145419,1.00643,-4.56703e-08,1.00643
0.023368,0.05,0,-0.001459,1.00643,-4.5781e-08,1.00643
0.0234315,0.05,0,-0.00146381,1.00644,-4.58918e-08,1.00644
0.023495,0.05,0,-0.00146863,1.00645,-4.60026e-08,1.00645
0.0235585,0.05,0,-0.00147344,1.00646,-4.61133e-08,1.00646
0.023622,0.05,0,-0.00147825,1.00647,-4.62241e-08,1.00647
0.0236855,0.05,0,-0.00148306,1.00647,-4.63349e-08,1.00647
0.023749,0.05,0,-0.00148787,1.00648,-4.64456e-08,1.00648
0.0238125,0.05,0,-0.00149268,1.00649,-4.65564e-08,1.00649
0.023876,0.05,0,-0.0014972,1.0065,-4.65669e-08,1.0065
0.0239395,0.05,0,-0.00150171,1.00651,-4.65763e-08,1.00651
0.024003,0.05,0,-0.00150623,1.00652,-4.65858e-08,1.00652
0.0240665,0.05,0,-0.00151074,1.00653,-4.65952e-08,1.00653
0.02413,0.05,0,-0.00151525,1.00653,-4.66046e-08,1.00654
0.0241935,0.05,0,-0.00151977,1.00654,-4.6614e-08,1.00654
0.024257,0.05,0,-0.00152428,1.00655,-4.66235e-08,1.00655
0.0243205,0.05,0,-0.00152879,1.00656,-4.66329e-08,1.00656
0.024384,0.05,0,-0.00153331,1.00657,-4.66423e-08,1.00657
0.0244475,0.05,0,-0.00153782,1.00658,-4.66517e-08,1.00658
0.024511,0.05,0,-0.00154233,1.00659,-4.66611e-08,1.00659
0.0245745,0.05,0,-0.00154685,1.0066,-4.66706e-08,1.0066
0.024638,0.05,0,-0.00155136,1.00661,-4.668e-08,1.00661
0.0247015,0.05,0,-0.00155587,1.00662,-4.66894e-08,1.00662
0.024765,0.05,0,-0.00156039,1.00662,-4.66988e-08,1.00663
0.0248285,0.05,0,-0.0015649,1.00663,-4.67082e-08,1.00663
0.024892,0.05,0,-0.00156941,1.00664,-4.67177e-08,1.00664
0.0249555,0.05,0,-0.00157393,1.00665,-4.67271e-08,1.00665
0.025019,0.05,0,-0.00157844,1.00666,-4.67365e-08,1.00666
0.0250825,0.05,0,-0.00158295,1.00667,-4.67459e-08,1.00667
0.025146,0.05,0,-0.00158747,1.00668,-4.67553e-08,1.00668
0.0252095,0.05,0,-0.00159198,1.00669,-4.67648e-08,1.00669
0.025273,0.05,0,-0.00159649,1.0067,-4.67742e-08,1.0067
0.0253365,0.05,0,-0.00160101,1.00671,-4.67836e-08,1.00671
0.0254,0.05,0,-0.00160552,1.00671,-4.6793e-08,1.00672
0.0254635,0.05,0,-0.00161003,1.00672,-4.68025e-08,1.00672
0.025527,0.05,0,-0.00161455,1.00673,-4.68119e-08,1.00673
0.0255905,0.05,0,-0.00161906,1.00674,-4.68213e-08,1.00674
0.025654,0.05,0,-0.00162357,1.00675,-4.68307e-08,1.00675
0.0257175,0.05,0,-0.00162809,1.00676,-4.68401e-08,1.00676
0.025781,0.05,0,-0.0016326,1.00677,-4.68496e-08,1.00677
0.0258445,0.05,0,-0.00163938,1.00678,-4.67157e-08,1.00678
0.025908,0.05,0,-0.00164693,1.0068,-4.65332e-08,1.0068
0.0259715,0.05,0,-0.00165448,1.00682,-4.63507e-08,1.00682
0.026035,0.05,0,-0.00166203,1.00684,-4.61682e-08,1.00684
0.0260985,0.05,0,-0.00166958,1.00685,-4.59857e-08,1.00686
0.026162,0.05,0,-0.00167713,1.00687,-4.58032e-08,1.00687
0.0262255,0.05,0,-0.00168468,1.00689,-4.56208e-08,1.00689
0.026289,0.05,0,-0.00169223,1.00691,-4.54383e-08,1.00691
0.0263525,0.05,0,-0.00169978,1.00692,-4.52558e-08,1.00693
0.026416,0.05,0,-0.00170733,1.00694,-4.50733e-08,1.00694
0.0264795,0.05,0,-0.00171489,1.00696,-4.48908e-08,1.00696
0.026543,0.05,0,-0.00172244,1.00698,-4.47083e-08,1.00698
0.0266065,0.05,0,-0.00172999,1.00699,-4.45258e-08,1.007
0.02667,0.05,0,-0.00173754,1.00701,-4.43433e-08,1.00701
0.0267335,0.05,0,-0.00174509,1.00703,-4.41608e-08,1.00703
0.026797,0.05,0,-0.00175248,1.00705,-4.40144e-08,1.00705
0.0268605,0.05,0,-0.0017588,1.00707,-4.41224e-08,1.00707
0.026924,0.05,0,-0.00176511,1.00709,-4.42304e-08,1.00709
0.0269875,0.05,0,-0.00177143,1.00711,-4.43384e-08,1.00711
0.027051,0.05,0,-0.00177774,1.00713,-4.44464e-08,1.00713
0.0271145,0.05,0,-0.00178405,1.00715,-4.45544e-08,1.00715
0.027178,0.05,0,-0.00179037,1.00717,-4.46624e-08,1.00717
0.0272415,0.05,0,-0.00179668,1.00719,-4.47704e-08,1.00719
0.027305,0.05,0,-0.001803,1.0072,-4.48784e-08,1.00721
0.0273685,0.05,0,-0.00180931,1.00722,-4.49864e-08,1.00723
0.027432,0.05,0,-0.00181563,1.00724,-4.50944e-08,1.00725
0.0274955,0.05,0,-0.00182194,1.00726,-4.52024e-08,1.00727
0.027559,0.05,0,-0.00182825,1.00728,-4.53104e-08,1.00729
0.0276225,0.05,0,-0.00183457,1.0073,-4.54184e-08,1.00731
0.027686,0.05,0,-0.00184088,1.00732,-4.55264e-08,1.00732
0.0277495,0.05,0,-0.0018472,1.00734,-4.56344e-08,1.00734
0.027813,0.05,0,-0.00185272,1.00736,-4.57575e-08,1.00736
0.0278765,0.05,0,-0.00185746,1.00738,-4.58956e-08,1.00739
0.02794,0.05,0,-0.0018622,1.00741,-4.60337e-08,1.00741
0.0280035,0.05,0,-0.00186693,1.00743,-4.61718e-08,1.00743
0.028067,0.05,0,-0.00187167,1.00745,-4.63099e-08,1.00745
0.0281305,0.05,0,-0.00187641,1.00747,-4.6448e-08,1.00747
0.028194,0.05,0,-0.00188115,1.00749,-4.65861e-08,1.00749
0.0282575,0.05,0,-0.00188588,1.00751,-4.67242e-08,1.00752
0.028321,0.05,0,-0.00189062,1.00753,-4.68623e-08,1.00754
0.0283845,0.05,0,-0.00189536,1.00756,-4.70004e-08,1.00756
0.028448,0.05,0,-0.00190009,1.00758,-4.71385e-08,1.00758
0.0285115,0.05,0,-0.00190483,1.0076,-4.72767e-08,1.0076
0.028575,0.05,0,-0.00190957,1.00762,-4.74148e-08,1.00762
0.0286385,0.05,0,-0.0019143,1.00764,-4.75529e-08,1.00764
0.028702,0.05,0,-0.00191904,1.00766,-4.7691e-08,1.00767
0.0287655,0.05,0,-0.00192378,1.00768,-4.78291e-08,1.00769
0.028829,0.05,0,-0.00192923,1.00759,-4.78688e-08,1.00759
0.0288925,0.05,0,-0.00193479,1.00747,-4.78944e-08,1.00748
0.028956,0.05,0,-0.00194034,1.00736,-4.792e-08,1.00736
0.0290195,0.05,0,-0.0019459,1.00724,-4.79456e-08,1.00725
0.029083,0.05,0,-0.00195145,1.00713,-4.79712e-08,1.00713
0.0291465,0.05,0,-0.00195701,1.00702,-4.79967e-08,1.00702
0.02921,0.05,0,-0.00196257,1.0069,-4.80223e-08,1.0069
0.0292735,0.05,0,-0.00196812,1.00679,-4.80479e-08,1.00679
0.029337,0.05,0,-0.00197368,1.00667,-4.80735e-08,1.00667
0.0294005,0.05,0,-0.00197924,1.00656,-4.80991e-08,1.00656
0.029464,0.05,0,-0.00198479,1.00644,-4.81247e-08,1.00645
0.0295275,0.05,0,-0.00199035,1.00633,-4.81502e-08,1.00633
0.029591,0.05,0,-0.0019959,1.00621,-4.81758e-08,1.00622
0.0296545,0.05,0,-0.00200146,1.0061,-4.82014e-08,1.0061
0.029718,0.05,0,-0.00200702,1.00599,-4.8227e-08,1.00599
0.0297815,0.05,0,-0.00200945,1.00511,-4.8264e-08,1.00511
0.029845,0.05,0,-0.00200254,1.00194,-4.83353e-08,1.00194
0.0299085,0.05,0,-0.00199563,0.998768,-4.84066e-08,0.99877
0.029972,0.05,0,-0.00198872,0.995599,-4.84778e-08,0.995601
0.0300355,0.05,0,-0.00198181,0.99243,-4.85491e-08,0.992432
0.030099,0.05,0,-0.0019749,0.98926,-4.86204e-08,0.989262
0.0301625,0.05,0,-0.00196799,0.986091,-4.86917e-08,0.986093
0.030226,0.05,0,-0.00196108,0.982922,-4.87629e-08,0.982924
0.0302895,0.05,0,-0.00195417,0.979753,-4.88342e-08,0.979755
0.030353,0.05,0,-0.00194726,0.976584,-4.89055e-08,0.976586
0.0304165,0.05,0,-0.00194035,0.973414,-4.89768e-08,0.973416
0.03048,0.05,0,-0.00193344,0.970245,-4.9048e-08,0.970247
0.0305435,0.05,0,-0.00192653,0.967076,-4.91193e-08,0.967078
0.030607,0.05,0,-0.00191962,0.963907,-4.91906e-08,0.963909
0.0306705,0.05,0,-0.00191271,0.960738,-4.92619e-08,0.96074
0.030734,0.05,0,-0.0019058,0.957569,-4.93332e-08,0.95757
0.0307975,0.05,0,-0.00182706,0.918114,-4.73849e-08,0.918115
0.030861,0.05,0,-0.00170525,0.856905,-4.42258e-08,0.856906
0.0309245,0.05,0,-0.00158345,0.795698,-4.10668e-08,0.795699
0.030988,0.05,0,-0.00146165,0.734491,-3.79079e-08,0.734492
0.0310515,0.05,0,-0.00133984,0.673282,-3.47488e-08,0.673283
0.031115,0.05,0,-0.00121804,0.612075,-3.15899e-08,0.612076
0.0311785,0.05,0,-0.00109624,0.550868,-2.84309e-08,0.550869
0.031242,0.05,0,-0.00097443,0.489659,-2.52719e-08,0.48966
0.0313055,0.05,0,-0.000852631,0.428454,-2.2113e-08,0.428455
0.031369,0.05,0,-0.000730825,0.367245,-1.89539e-08,0.367246
0.0314325,0.05,0,-0.000609018,0.306037,-1.57949e-08,0.306037
0.031496,0.05,0,-0.000487219,0.244831,-1.2636e-08,0.244832
0.0315595,0.05,0,-0.000365412,0.183623,-9.47697e-09,0.183623
0.031623,0.05,0,-0.000243606,0.122414,-6.31792e-09,0.122414
0.0316865,0.05,0,-0.000121806,0.0612088,-3.15905e-09,0.0612089
0.03175,0.05,0,0,0,0,0
